"","date_time","temperature"
"2361",2016-06-18,16.1684027777778
"2362",2016-06-19,16.1476736111111
"2363",2016-06-20,16.0554166666667
"2364",2016-06-21,15.9794791666667
"2365",2016-06-22,16.4547916666667
"2366",2016-06-23,16.8520486111111
"2367",2016-06-24,17.0912152777778
"2368",2016-06-25,17.1807638888889
"2369",2016-06-26,17.1315625
"2370",2016-06-27,17.0353125
"2371",2016-06-28,17.0035069444444
"2372",2016-06-29,17.0110763888889
"2373",2016-06-30,16.9053472222222
"2374",2016-07-01,16.8596180555556
"2375",2016-07-02,16.7535069444444
"2376",2016-07-03,16.6599652777778
"2377",2016-07-04,16.8466319444444
"2378",2016-07-05,16.9863888888889
"2379",2016-07-06,16.8892013888889
"2380",2016-07-07,17.0140277777778
"2381",2016-07-08,17.1212152777778
"2382",2016-07-09,17.2612847222222
"2383",2016-07-10,17.6223958333333
"2384",2016-07-11,17.7652430555556
"2385",2016-07-12,17.7864583333333
"2386",2016-07-13,17.9627777777778
"2387",2016-07-14,17.8053125
"2388",2016-07-15,17.6622569444444
"2389",2016-07-16,17.5204513888889
"2390",2016-07-17,17.5746527777778
"2391",2016-07-18,17.7254861111111
"2392",2016-07-19,18.0738541666667
"2393",2016-07-20,18.5427777777778
"2394",2016-07-21,19.1126388888889
"2395",2016-07-22,19.5317361111111
"2396",2016-07-23,19.6977083333333
"2397",2016-07-24,19.9060763888889
"2398",2016-07-25,20.0973263888889
"2399",2016-07-26,20.1443055555556
"2400",2016-07-27,20.1378819444444
"2401",2016-07-28,20.1444097222222
"2402",2016-07-29,20.1253472222222
"2403",2016-07-30,20.06
"2404",2016-07-31,20.0808680555556
"2405",2016-08-01,19.7642013888889
"2406",2016-08-02,19.6454166666667
"2407",2016-08-03,19.5858680555556
"2408",2016-08-04,19.3108333333333
"2409",2016-08-05,19.2506944444444
"2410",2016-08-06,19.2825347222222
"2411",2016-08-07,19.2075347222222
"2412",2016-08-08,18.9925694444444
"2413",2016-08-09,18.7522569444444
"2414",2016-08-10,18.3870486111111
"2415",2016-08-11,17.9688888888889
"2416",2016-08-12,17.8590277777778
"2417",2016-08-13,17.9010416666667
"2418",2016-08-14,17.8740972222222
"2419",2016-08-15,17.9557986111111
"2420",2016-08-16,18.1224305555556
"2421",2016-08-17,18.3041319444444
"2422",2016-08-18,18.4496527777778
"2423",2016-08-19,18.6495486111111
"2424",2016-08-20,18.7984375
"2425",2016-08-21,18.7528125
"2426",2016-08-22,18.666875
"2427",2016-08-23,18.7383680555556
"2428",2016-08-24,19.0165972222222
"2429",2016-08-25,19.3128125
"2430",2016-08-26,19.5677430555556
"2431",2016-08-27,19.7699305555556
"2432",2016-08-28,19.8088888888889
"2433",2016-08-29,19.7203125
"2434",2016-08-30,19.6298263888889
"2435",2016-08-31,19.7282291666667
"2436",2016-09-01,19.7136111111111
"2437",2016-09-02,19.5509375
"2438",2016-09-03,19.3880555555556
"2439",2016-09-04,19.2664583333333
"2440",2016-09-05,19.1457291666667
"2441",2016-09-06,19.2015972222222
"2442",2016-09-07,19.3298263888889
"2443",2016-09-08,19.45375
"2444",2016-09-09,19.5540277777778
"2445",2016-09-10,19.6651736111111
"2446",2016-09-11,19.6860069444444
"2447",2016-09-12,19.7857638888889
"2448",2016-09-13,19.9177083333333
"2449",2016-09-14,20.0814930555556
"2450",2016-09-15,20.1439583333333
"2451",2016-09-16,19.9875
"2452",2016-09-17,19.8946527777778
"2453",2016-09-18,19.6439583333333
"2454",2016-09-19,19.3410069444444
"2455",2016-09-20,19.1561805555556
"2456",2016-09-21,19.0105208333333
"2457",2016-09-22,18.9413888888889
"2458",2016-09-23,18.8621180555556
"2459",2016-09-24,18.6287847222222
"2460",2016-09-25,18.5443402777778
"2461",2016-09-26,18.5079166666667
"2462",2016-09-27,18.4499305555556
"2463",2016-09-28,18.3151388888889
"2464",2016-09-29,18.1268055555556
"2465",2016-09-30,17.7926736111111
